Date,Open,High,Low,Close,Adj Close,Volume,Comp_News,Neg_News,Neu_News,Pos_News,Comp_Social,Neg_Social,Neu_Social,Pos_Social
23-05-2017,482.325012,483.5,477.049988,478.649994,418.606934,4039982,1,0.043,0.81,0.148,0.7902,0,0.788,0.212
08-05-2017,469,474.274994,466,472.75,413.447021,4707098,1,0.043,0.809,0.148,0,0,1,0
05-05-2017,468,468.674988,460,465.75,407.325104,4432788,1,0.043,0.81,0.147,0.6705,0.082,0.632,0.286
04-05-2017,468.5,469.825012,464.450012,468.825012,410.014404,5279806,1,0.043,0.81,0.147,0.6739,0,0.754,0.246
03-05-2017,463.25,469.549988,458.825012,467.149994,408.5495,4659448,1,0.043,0.81,0.147,0.7761,0,0.789,0.211
02-05-2017,462,463.200012,457.549988,461.299988,403.433289,3231126,1,0.043,0.81,0.147,0.5719,0.069,0.737,0.194
27-04-2017,458,464.5,458,462.625,404.592133,7797208,1,0.043,0.809,0.147,0,0,1,0
26-04-2017,464.975006,467.774994,455.100006,457.125,399.782043,9084496,1,0.043,0.809,0.147,-0.25,0.13,0.87,0
21-04-2017,467.399994,467.399994,460.549988,461.850006,403.914368,3577466,1,0.044,0.809,0.147,0.8056,0,0.602,0.398
20-04-2017,460.75,464.850006,459.274994,463.649994,405.488556,4549000,1,0.044,0.81,0.147,0.3818,0,0.907,0.093
18-04-2017,462.375,467,459.549988,461.325012,403.4552,4647518,1,0.044,0.81,0.147,0.2023,0.124,0.73,0.146
13-04-2017,485,495,463.325012,465.700012,407.281403,30973188,1,0.044,0.809,0.147,0.9892,0.088,0.763,0.149
12-04-2017,485,488.450012,480.174988,484.424988,423.657471,6696752,1,0.044,0.809,0.146,0,0,1,0
06-04-2017,499.075012,502.899994,496,499.799988,437.10379,5379008,1,0.044,0.809,0.147,-0.8812,0.216,0.784,0
03-04-2017,516.075012,516.224976,503.049988,504.399994,441.12674,4315600,1,0.046,0.808,0.146,0.5574,0,0.899,0.101
20-03-2017,513.275024,513.275024,507.549988,510.75,446.680176,4427388,1,0.045,0.808,0.146,0.4404,0,0.868,0.132
17-03-2017,517.700012,521.450012,509.625,520.150024,454.901031,9507846,1,0.045,0.808,0.146,0.8122,0,0.792,0.208
16-03-2017,506.649994,515.849976,506.649994,514.424988,449.894196,6702956,1,0.045,0.808,0.146,0.7172,0,0.85,0.15
10-03-2017,507.5,513.825012,506.700012,510.924988,446.833221,4550324,1,0.045,0.808,0.146,-0.0258,0.15,0.709,0.142
08-03-2017,508.450012,508.450012,502.225006,503.899994,440.689484,6179176,1,0.045,0.808,0.146,0.2023,0,0.87,0.13
07-03-2017,511,512.900024,507.350006,509.899994,445.936768,4644496,1,0.045,0.808,0.146,0.128,0.074,0.844,0.083
21-02-2017,511.049988,512.25,500.024994,506.799988,443.225647,7613996,1,0.046,0.808,0.146,-0.7579,0.349,0.651,0
17-02-2017,506.875,506.875,496.350006,500.049988,437.322449,4851208,1,0.046,0.808,0.146,0,0,1,0
16-02-2017,495.5,506.950012,495.024994,506.049988,442.569794,12815858,1,0.046,0.808,0.146,0.6808,0,0.843,0.157
15-02-2017,494.600006,499.399994,484.399994,490.899994,429.32019,7259486,1,0.046,0.808,0.146,0,0,1,0
14-02-2017,490,494.5,486.174988,493.850006,431.900177,9338818,1,0.046,0.808,0.146,0,0,1,0
13-02-2017,486.424988,493.049988,481.424988,492.174988,430.435211,13724268,1,0.047,0.808,0.145,0.3804,0.113,0.755,0.132
10-02-2017,473.125,486,471.649994,484.149994,423.416962,12252452,1,0.049,0.807,0.145,0,0.076,0.847,0.076
08-02-2017,468,472.049988,466.225006,468.25,409.511536,6319962,1,0.049,0.807,0.144,0,0,1,0
02-02-2017,458.5,472.5,455.049988,467.950012,409.249084,11828268,1,0.05,0.806,0.144,0.2716,0,0.851,0.149
01-02-2017,460.549988,461.600006,452.575012,458.375,400.875244,11531782,1,0.05,0.806,0.144,-0.2023,0.083,0.917,0
31-01-2017,470.75,470.75,452.174988,464.299988,406.056976,24068534,1,0.05,0.806,0.144,0.5859,0.04,0.837,0.123
16-01-2017,482.5,482.725006,476.225006,477.825012,417.885376,12351372,1,0.05,0.805,0.145,-0.9962,0.304,0.679,0.016
13-01-2017,515,520,481.350006,487.899994,426.696503,31276246,1,0.05,0.805,0.145,0.9849,0.034,0.783,0.182
12-01-2017,488.774994,502.200012,488.774994,500.024994,437.300598,11855740,1,0.05,0.804,0.145,0.6037,0.043,0.854,0.102
11-01-2017,487.100006,489.225006,481.975006,484.549988,423.766785,12241574,1,0.05,0.804,0.145,-0.7297,0.179,0.773,0.048
10-01-2017,488.5,490.5,483.975006,485.274994,424.400848,11939854,1,0.05,0.805,0.145,0,0,1,0
09-01-2017,486.125,488.475006,482.5,485.174988,424.313385,10545692,1,0.05,0.805,0.145,-0.3885,0.05,0.95,0
06-01-2017,497.450012,499.424988,484.024994,486.125,425.144196,14393448,1,0.05,0.805,0.145,-0.8091,0.11,0.813,0.077
05-01-2017,500.799988,504.75,494.375,498.075012,435.595215,8207074,1,0.05,0.805,0.145,0.3818,0,0.958,0.042
03-01-2017,502.049988,502.450012,491,496.924988,434.589417,6778482,1,0.05,0.805,0.145,-0.7324,0.17,0.83,0
02-01-2017,505.549988,506.475006,499.674988,500.549988,437.759735,2335222,1,0.05,0.805,0.145,0,0,1,0
27-12-2016,491.375,500.950012,490,499.475006,436.81958,4912816,1,0.05,0.805,0.145,0.8986,0,0.54,0.46
19-12-2016,503.049988,504.125,497.049988,502.325012,439.312103,4124134,1,0.05,0.805,0.145,0.2263,0.074,0.817,0.109
09-12-2016,492.5,504.075012,490.75,494.674988,432.621704,8648384,1,0.05,0.805,0.145,0.4404,0,0.854,0.146
07-12-2016,484,486.5,480.100006,483.200012,422.586121,3385980,1,0.05,0.805,0.145,0,0,1,0
05-12-2016,482.950012,484.299988,479,480.825012,420.509064,3659576,1,0.05,0.805,0.145,-0.128,0.12,0.88,0
21-11-2016,463.450012,463.450012,453.475006,455.549988,398.404602,7940568,1,0.051,0.805,0.144,0.624,0,0.797,0.203
09-11-2016,465,487.299988,450.5,479.149994,419.044189,12764158,1,0.051,0.805,0.144,0.8658,0,0.887,0.113
01-11-2016,503.399994,503.399994,493.200012,494.725006,432.665405,6332798,1,0.051,0.805,0.144,-0.2732,0.091,0.909,0
27-10-2016,508.950012,508.975006,500.549988,501.75,438.809143,7227790,1,0.051,0.805,0.144,0,0,1,0
26-10-2016,508.5,509.924988,504.649994,507.100006,443.488068,2775216,1,0.051,0.805,0.144,0.1877,0,0.873,0.127
24-10-2016,518.75,521.349976,512.75,513.549988,449.128937,2902974,1,0.051,0.805,0.144,0,0,1,0
20-10-2016,522.375,525.349976,516.900024,518.325012,448.494904,3535490,1,0.051,0.805,0.144,0.5106,0,0.898,0.102
18-10-2016,515,520.25,513.650024,519.525024,449.533203,6388134,1,0.051,0.806,0.144,0.4404,0,0.957,0.043
14-10-2016,526.450012,541.349976,498.125,513.575012,444.384857,33461690,1,0.051,0.806,0.143,-0.949,0.13,0.812,0.059
13-10-2016,510.700012,529,510.700012,526.174988,455.287262,9778690,1,0.051,0.806,0.143,0.886,0.012,0.916,0.072
07-10-2016,514.974976,516.900024,505.049988,506.274994,438.068359,6288558,1,0.051,0.805,0.143,-0.1761,0.058,0.907,0.035
05-10-2016,524.599976,524.924988,518.5,520.75,450.593201,2307574,1,0.051,0.805,0.143,0.4019,0,0.899,0.101
29-09-2016,522.474976,522.474976,512,514.599976,445.271729,8902638,1,0.051,0.805,0.143,0,0,1,0
14-09-2016,526.974976,528.900024,520.325012,522.799988,452.366974,5152418,1,0.051,0.806,0.143,0,0,1,0
12-09-2016,512.625,529,512.625,527,456.001129,6203096,1,0.052,0.805,0.143,0,0,1,0
07-09-2016,524,529.5,522,527.174988,456.152588,7425470,1,0.052,0.806,0.143,0,0,1,0
30-08-2016,516.224976,522.5,512.5,520.200012,450.11731,4375438,1,0.051,0.806,0.143,0.5574,0.068,0.747,0.185
26-08-2016,518,523,508.524994,510.125,441.399597,6881054,1,0.052,0.806,0.142,-0.0762,0.098,0.816,0.086
23-08-2016,510.049988,521,510.049988,519.825012,449.792816,7406138,1,0.052,0.806,0.142,0.8668,0.051,0.798,0.151
22-08-2016,509,515,504.549988,507.725006,439.322968,10253518,1,0.052,0.806,0.142,0.6669,0.047,0.806,0.147
19-08-2016,515,519.5,509.225006,510.649994,441.853882,5686016,1,0.052,0.806,0.142,0.873,0,0.779,0.221
18-08-2016,518.25,519.549988,510.75,511.700012,442.76239,8434000,1,0.052,0.806,0.142,-0.6808,0.078,0.922,0
17-08-2016,524.974976,526.325012,515.25,516.650024,447.045624,6599316,1,0.052,0.807,0.142,0,0,1,0
16-08-2016,521,529.025024,514,525.900024,455.049438,16429408,1,0.052,0.807,0.141,0,0,1,0
10-08-2016,538,543.950012,537.599976,541.174988,468.266479,5576454,1,0.052,0.807,0.141,0,0,1,0
05-08-2016,536,536.724976,530,534,462.058075,5609968,1,0.052,0.807,0.141,0.1531,0.061,0.86,0.08
03-08-2016,542.825012,543.25,535.150024,542.450012,469.369659,7213460,1,0.052,0.807,0.141,0,0,1,0
25-07-2016,531.5,541.625,531.5,540.424988,467.617493,8469552,1,0.052,0.807,0.141,-0.3182,0.117,0.82,0.063
21-07-2016,539.5,543.599976,537.799988,539.950012,467.206512,8668002,1,0.052,0.807,0.141,-0.3527,0.211,0.682,0.107
20-07-2016,535,544.950012,535,541.549988,468.591003,9822896,1,0.052,0.807,0.141,0,0,1,0
19-07-2016,544.299988,545,537.049988,543.474976,470.256683,10404644,1,0.052,0.807,0.141,0,0,1,0
18-07-2016,538.625,542.450012,527.575012,540.974976,468.093384,14332824,1,0.052,0.807,0.141,-0.128,0.032,0.968,0
15-07-2016,594.75,594.950012,526,536.275024,464.026611,61484126,1,0.053,0.806,0.141,-0.966,0.132,0.796,0.072
14-07-2016,597.5,598.025024,582,588.125,508.891327,7413328,1,0.053,0.807,0.141,0.7579,0.193,0.618,0.189
13-07-2016,590,597.900024,587.599976,596.900024,516.48407,5275420,1,0.053,0.807,0.141,0.2732,0,0.94,0.06
12-07-2016,590,590.174988,584,588.275024,509.020935,6197368,1,0.053,0.807,0.14,0,0,1,0
29-06-2016,584.5,589.950012,580.099976,588.424988,509.150818,5459150,1,0.052,0.807,0.141,0.8697,0,0.81,0.19
27-06-2016,586.025024,591.599976,580,583.099976,504.543182,5583778,1,0.053,0.807,0.14,0.871,0,0.705,0.295
22-06-2016,602,605.974976,594.075012,599.75,518.950134,3031258,1,0.053,0.807,0.14,0.4404,0,0.791,0.209
21-06-2016,605.599976,607.400024,597.825012,603.049988,521.805542,4761724,1,0.053,0.807,0.14,0,0,1,0
15-06-2016,591.849976,596.325012,589.525024,594.974976,514.81842,6711572,1,0.052,0.808,0.14,0.1531,0,0.849,0.151
09-06-2016,613.125,613.125,590.025024,592.75,512.893127,12740804,1,0.053,0.808,0.14,-0.3612,0.082,0.918,0
07-06-2016,633.5,636.25,627.549988,628.700012,537.738708,5692420,1,0.053,0.808,0.14,0.296,0,0.922,0.078
27-05-2016,615.799988,629.75,615.799988,623.75,533.504822,6180764,1,0.052,0.808,0.139,0,0,1,0
04-05-2016,590.5,596.5,585.325012,594.424988,508.422638,5812842,1,0.052,0.809,0.139,0,0,1,0
20-04-2016,622,623.224976,612.900024,621.799988,531.836853,8072848,1,0.053,0.809,0.139,0,0,1,0
18-04-2016,625,633.950012,616.75,619.349976,529.741333,25015990,1,0.052,0.808,0.139,0.7311,0,0.964,0.036
12-04-2016,590.25,597.450012,589.299988,591.099976,505.578674,5842138,1,0.052,0.809,0.139,0.25,0,0.935,0.065
11-04-2016,582.900024,593.375,575.549988,591.950012,506.305756,5768678,1,0.052,0.809,0.139,0.7906,0,0.579,0.421
08-04-2016,587.924988,588.75,581.025024,582.875,498.543762,4195578,1,0.052,0.809,0.139,-0.6583,0.09,0.884,0.025
06-04-2016,614,614,598,600.349976,513.490356,4931354,1,0.052,0.809,0.139,0,0,1,0
31-03-2016,605.125,614.950012,600.150024,609.150024,521.01709,17996320,1,0.052,0.81,0.139,0.3182,0.079,0.747,0.174
18-03-2016,581.400024,599.5,581,596.700012,510.368469,8477422,1,0.053,0.809,0.138,-0.6597,0.211,0.789,0
17-03-2016,578.450012,584.875,577.025024,580.875,496.833099,6474622,1,0.053,0.809,0.138,-0.296,0.091,0.909,0
03-03-2016,584,596.424988,577,584.650024,500.061951,5814304,1,0.053,0.809,0.138,0.5267,0,0.942,0.058
01-03-2016,547.400024,565.150024,547.400024,562.724976,481.30896,6386154,1,0.053,0.809,0.138,0.5267,0,0.841,0.159
17-02-2016,540.875,551.5,538.5,548.924988,469.505646,4164598,1,0.052,0.809,0.138,0,0,1,0
15-02-2016,548.125,550.099976,543.299988,545.875,466.896912,5093478,1,0.052,0.809,0.138,0.7783,0,0.762,0.238
08-02-2016,581.875,586.099976,571.900024,575.400024,492.150269,4221044,1,0.052,0.809,0.139,0.296,0,0.901,0.099
04-02-2016,580.025024,597.474976,580.025024,589.875,504.530975,5549346,1,0.052,0.809,0.138,0.25,0.101,0.745,0.154
03-02-2016,583.900024,587.950012,576.375,578.849976,495.101074,5245966,1,0.052,0.809,0.138,0.9186,0,0.899,0.101
29-01-2016,569,585,565.799988,582.450012,498.180206,10232108,1,0.052,0.81,0.138,0.8442,0,0.847,0.153
27-01-2016,573.224976,574.799988,567.5,569.25,486.889984,6971962,1,0.052,0.81,0.138,0.34,0,0.893,0.107
21-01-2016,567.5,571.25,561,568.525024,486.269897,6743000,1,0.052,0.809,0.139,0.9694,0,0.766,0.234
20-01-2016,567,580,558.5,560.625,479.512878,7507998,1,0.052,0.809,0.139,0.6705,0.061,0.694,0.245
19-01-2016,567.5,579.474976,564.275024,569.825012,487.381805,7500436,1,0.052,0.809,0.139,0.743,0,0.769,0.231
15-01-2016,574,582,568.775024,569.950012,487.488678,13036614,1,0.052,0.809,0.138,0.9747,0,0.777,0.223
14-01-2016,533,577.5,527.174988,566.5,484.537903,30227006,1,0.052,0.809,0.139,0.7184,0.023,0.912,0.064
13-01-2016,528.5,545.5,524.049988,541.700012,463.326019,8751294,1,0.052,0.809,0.139,0.7269,0.04,0.842,0.118
12-01-2016,531,531.474976,515.424988,524.974976,449.020721,6565212,1,0.052,0.809,0.139,0.2732,0,0.905,0.095
11-01-2016,528.150024,534.974976,526.049988,527.849976,451.479797,5360622,1,0.052,0.809,0.139,0,0,1,0
01-01-2016,550,554.474976,546.599976,552.625,472.670288,1806550,1,0.052,0.809,0.139,0,0,1,0
16-12-2015,541.700012,549,541.700012,547.924988,468.650299,5495852,1,0.052,0.809,0.139,0,0,1,0
15-12-2015,536.625,539.549988,529.400024,538.775024,460.824158,5431808,1,0.052,0.809,0.139,-0.128,0.049,0.89,0.061
14-12-2015,524.75,536.575012,524.025024,534.75,457.38147,4816672,1,0.052,0.809,0.139,-0.2263,0.112,0.888,0
09-12-2015,521.5,523.474976,511.274994,514.099976,439.719116,6818254,1,0.052,0.809,0.139,-0.2263,0.112,0.888,0
08-12-2015,522.525024,531.375,519.650024,522.200012,446.647247,5724372,1,0.052,0.809,0.139,0.0772,0.105,0.773,0.122
01-12-2015,544,547.5,536.474976,539.5,461.444214,5898550,1,0.052,0.809,0.139,-0.2263,0.275,0.725,0
27-11-2015,529,535,522.5,533.174988,456.034363,5142478,1,0.052,0.809,0.139,0.296,0,0.932,0.068
20-11-2015,524,531.599976,521.025024,526.200012,450.068604,6082978,1,0.052,0.809,0.139,0.5106,0.105,0.608,0.287
19-11-2015,515.125,526,511.899994,523.900024,448.101288,8539622,1,0.052,0.809,0.139,0.34,0.162,0.641,0.197
18-11-2015,520.5,522.575012,505.625,510,436.212341,10125252,1,0.052,0.809,0.139,0,0,1,0
17-11-2015,540,541.450012,526,530.75,453.960266,7184106,1,0.052,0.809,0.139,0.8176,0.033,0.804,0.162
16-11-2015,541.825012,547,533.599976,540.099976,461.957336,6808334,1,0.052,0.809,0.139,-0.2263,0.036,0.964,0
09-11-2015,560,570,557.599976,567.299988,485.222137,6125676,1,0.052,0.809,0.139,-0.2111,0.075,0.868,0.056
05-11-2015,571.474976,572.5,559.700012,561.450012,480.218506,2345306,1,0.052,0.809,0.139,0.7034,0,0.72,0.28
04-11-2015,575.049988,578.799988,566.150024,568.400024,486.162933,3205572,1,0.052,0.809,0.139,0.765,0,0.792,0.208
03-11-2015,566.700012,575.224976,566.700012,572.75,489.883667,3614682,1,0.052,0.809,0.139,0.7579,0,0.87,0.13
02-11-2015,565,567.900024,557.049988,565.599976,483.768097,3544988,1,0.052,0.809,0.139,0,0,1,0
30-10-2015,572.5,572.5,565,567.724976,485.585602,4044676,1,0.052,0.809,0.139,0.6808,0.067,0.789,0.144
29-10-2015,576.549988,577.950012,568.025024,572.525024,489.691132,5887324,1,0.052,0.809,0.139,-0.2263,0.16,0.84,0
28-10-2015,572.25,579,569.5,576.599976,493.176605,5255472,1,0.052,0.809,0.139,0.5267,0.056,0.789,0.155
27-10-2015,575,577.5,572.049988,574.700012,491.551453,5263748,1,0.052,0.808,0.139,-0.2263,0.03,0.97,0
23-10-2015,570.900024,576.5,562.549988,574.950012,491.765259,6033362,1,0.052,0.809,0.139,0,0,1,0
21-10-2015,562.5,573.424988,562.5,569.200012,486.84726,7278098,1,0.052,0.809,0.139,0.1263,0.113,0.784,0.103
20-10-2015,556.5,565,555.299988,562.974976,481.522888,8788310,1,0.052,0.809,0.139,0.4278,0.107,0.723,0.17
19-10-2015,551,558,550.25,555.974976,475.535583,7347494,1,0.052,0.809,0.139,0.6739,0,0.768,0.232
16-10-2015,549.5,550.700012,545,547.450012,468.244019,6418992,1,0.052,0.809,0.139,0.6486,0,0.762,0.238
15-10-2015,549.950012,552.174988,544.549988,548.674988,465.015228,8255666,1,0.052,0.809,0.139,0.3535,0,0.83,0.17
14-10-2015,545.724976,557.775024,543.599976,548.799988,465.121185,8865510,1,0.052,0.809,0.139,0.986,0.034,0.82,0.147
13-10-2015,553.724976,555.5,542.599976,549.700012,465.883881,15326862,1,0.052,0.809,0.139,0.83,0.022,0.9,0.078
12-10-2015,599.5,609.900024,554.5,561.450012,475.842377,30404970,1,0.052,0.809,0.139,0.2105,0.05,0.891,0.058
09-10-2015,568,586.450012,568,583.700012,494.699829,11782138,1,0.052,0.809,0.139,0.6486,0,0.902,0.098
08-10-2015,568.200012,574.799988,563.025024,566.075012,479.762146,9080874,1,0.052,0.809,0.139,0.4939,0.026,0.912,0.062
07-10-2015,578,584.375,564.224976,566.599976,480.207062,9182488,1,0.052,0.809,0.139,0.34,0.046,0.85,0.104
06-10-2015,593.525024,596.275024,574.049988,577.299988,489.275574,8711880,1,0.052,0.809,0.139,0,0,1,0
05-10-2015,586.5,594.674988,581,590.875,500.780792,6881760,1,0.052,0.81,0.139,0.1779,0.011,0.973,0.016
01-10-2015,584.950012,598.875,580,586.525024,497.093994,10864394,1,0.052,0.809,0.139,0,0,1,0
29-09-2015,551,566.700012,548.75,560.924988,475.397308,8699370,1,0.052,0.81,0.139,0,0,1,0
28-09-2015,569.974976,571.424988,550.5,552.775024,468.490082,9788464,1,0.052,0.809,0.139,0.34,0.026,0.915,0.059
22-09-2015,557.5,567.974976,550.549988,553.724976,469.295197,9626986,1,0.051,0.81,0.139,0.3818,0,0.88,0.12
21-09-2015,550,554.424988,546.25,552.325012,468.108643,4351234,1,0.051,0.81,0.139,0.3535,0,0.99,0.01
18-09-2015,555.900024,558.950012,549.525024,552.224976,468.024017,11576876,1,0.051,0.81,0.139,0.4995,0,0.903,0.097
04-09-2015,551.5,555.5,533.5,536.974976,455.099152,7318888,1,0.052,0.81,0.138,0,0,1,0
03-09-2015,555.075012,556,546.25,549.674988,465.862732,8590536,1,0.052,0.81,0.138,0,0,1,0
02-09-2015,549,557.5,545,549.724976,465.905121,11171830,1,0.052,0.81,0.138,0.5994,0,0.795,0.205
31-08-2015,567.424988,567.424988,541.25,547.200012,463.765076,9917064,1,0.052,0.81,0.138,0.5106,0,0.929,0.071
28-08-2015,550.799988,562.450012,550.799988,555.525024,470.82074,7208820,1,0.052,0.81,0.138,0.7804,0,0.947,0.053
27-08-2015,544,550.049988,539.025024,541.400024,458.849487,15343392,1,0.052,0.81,0.138,0,0,1,0
26-08-2015,544.900024,548.5,529.5,532.299988,451.137085,11498212,1,0.052,0.81,0.138,0.8579,0.028,0.882,0.089
25-08-2015,550,559.5,522.25,542.825012,460.057251,13735078,1,0.052,0.81,0.138,0.8225,0,0.775,0.225
21-08-2015,570.450012,580.474976,558.75,574.950012,487.283905,10822142,1,0.052,0.81,0.138,0.6369,0.053,0.75,0.197
19-08-2015,585,593.099976,581.400024,587.775024,498.153412,6869518,1,0.052,0.81,0.139,0.9887,0.015,0.815,0.17
18-08-2015,575,588.849976,575,582.174988,493.407288,4150446,1,0.052,0.81,0.139,0.7783,0,0.841,0.159
17-08-2015,575,576.724976,561.25,571.075012,483.999664,3107436,1,0.052,0.809,0.139,0.9712,0,0.843,0.157
14-08-2015,582.5,584.349976,571.549988,574.625,487.008362,5109066,1,0.052,0.81,0.139,0.296,0,0.956,0.044
13-08-2015,573.5,583.424988,527.775024,579,490.7164,9787960,1,0.052,0.81,0.139,0.8568,0,0.885,0.115
12-08-2015,557.5,574.5,555.5,572.200012,484.953217,10168440,1,0.051,0.81,0.139,0.5267,0,0.911,0.089
11-08-2015,549.400024,558.450012,547.849976,554.575012,470.015656,7574406,1,0.051,0.81,0.139,0.5267,0,0.939,0.061
10-08-2015,549,553.174988,533.5,543,460.205505,3992754,1,0.051,0.81,0.139,0.5267,0,0.911,0.089
07-08-2015,539.75,550.5,539.25,547.799988,464.273651,4988058,1,0.051,0.81,0.139,0.6369,0,0.852,0.148
05-08-2015,531,545,530.974976,543.174988,460.35379,4753476,1,0.051,0.81,0.139,0.9588,0,0.832,0.168
04-08-2015,539,539.474976,525.5,528.625,448.0224,9099054,1,0.051,0.81,0.139,0.9653,0,0.828,0.172
03-08-2015,539,546,534.474976,539.474976,457.217926,7961012,1,0.051,0.81,0.139,0.7506,0,0.95,0.05
30-07-2015,545,545,529,535,453.425415,11956598,1,0.051,0.81,0.139,0.8555,0,0.907,0.093
29-07-2015,537,546,532.5,542.700012,459.951324,7071334,1,0.051,0.81,0.138,0.93,0,0.859,0.141
28-07-2015,534.25,538,527.125,531.424988,450.395477,8476602,1,0.051,0.81,0.138,0.9457,0.025,0.788,0.187
27-07-2015,543.450012,543.974976,530.224976,532.650024,451.433716,6752244,1,0.051,0.81,0.138,0.936,0,0.831,0.169
23-07-2015,551.974976,558.5,545,549,465.290649,7710748,1,0.051,0.811,0.138,0.9928,0,0.865,0.135
22-07-2015,552.5,556,538.325012,551.575012,467.472992,12665660,1,0.051,0.811,0.138,0.9666,0,0.871,0.129
21-07-2015,517.5,574.5,517.5,556.325012,471.49884,38310112,1,0.051,0.809,0.14,0.9961,0.012,0.889,0.098
20-07-2015,500.700012,505.399994,493.700012,500.625,424.291687,4377180,1,0.051,0.809,0.14,0.9901,0.011,0.846,0.143
17-07-2015,495.5,502.25,494.549988,500.924988,424.545959,3447978,1,0.051,0.809,0.14,0.9349,0,0.864,0.136
16-07-2015,493.850006,495.75,489.75,494.524994,419.121857,3472938,1,0.051,0.809,0.14,0.6369,0,0.874,0.126
15-07-2015,485,492.975006,484,492,416.981812,4129566,1,0.051,0.809,0.14,0.9895,0.007,0.858,0.134
14-07-2015,477.5,486.75,472.75,485.625,411.578857,5367074,1,0.051,0.809,0.14,0.9349,0,0.846,0.154
13-07-2015,470.5,477.5,467.024994,475.075012,402.637451,6531768,1,0.051,0.809,0.14,0.9899,0,0.844,0.156
10-07-2015,474.049988,476.049988,466.325012,468.75,397.276886,7411522,1,0.051,0.809,0.14,0.9694,0.011,0.844,0.145
08-07-2015,489.5,489.5,477.399994,478.75,405.752106,7024178,1,0.051,0.81,0.14,0.9413,0,0.714,0.286
07-07-2015,492.5,495,489.5,490.25,415.498627,3497418,1,0.051,0.81,0.14,0.9638,0,0.798,0.202
06-07-2015,492.5,494,487.5,491.649994,416.685181,4305602,1,0.051,0.81,0.14,0.9819,0,0.744,0.256
03-07-2015,494,496.5,491,495.149994,419.651459,2695306,1,0.05,0.81,0.14,0.5267,0.078,0.718,0.204
02-07-2015,499.5,500.700012,492.524994,494,418.67688,4007568,1,0.05,0.81,0.14,0.9423,0,0.794,0.206
01-07-2015,494.5,502.5,493,498.700012,422.660217,6880852,1,0.051,0.81,0.14,0.9231,0,0.771,0.229
30-06-2015,495,496.725006,490,492.174988,417.130127,6212530,1,0.051,0.81,0.14,0.9897,0,0.744,0.256
29-06-2015,493.5,499.75,491.25,495.075012,419.587982,5690668,1,0.051,0.81,0.14,0.9818,0,0.768,0.232
26-06-2015,499.5,505.799988,499.049988,502.625,425.986816,5320284,1,0.051,0.81,0.14,0.9848,0,0.865,0.135
25-06-2015,499.600006,501.75,493.825012,495.225006,419.715118,7117466,1,0.05,0.81,0.14,0.9382,0.012,0.88,0.108
24-06-2015,507.5,507.5,495.600006,497.549988,421.685486,7073694,1,0.05,0.81,0.14,0.9571,0,0.898,0.102
23-06-2015,512.5,513.700012,499.075012,500.200012,423.93158,6952116,1,0.05,0.81,0.14,0.9839,0.008,0.874,0.118
22-06-2015,502.450012,514.375,498.5,511.924988,433.868683,5710868,1,0.05,0.809,0.14,0,0,1,0
19-06-2015,505.149994,505.200012,496.549988,497.674988,421.791504,6670458,1,0.05,0.809,0.14,0.9586,0.032,0.773,0.195
18-06-2015,502.799988,503.975006,497.899994,500.975006,424.588348,3474426,1,0.05,0.809,0.141,0.9278,0.025,0.766,0.209
15-06-2015,488.475006,499.399994,484,495.225006,419.715118,5236426,1,0.05,0.809,0.141,0.9618,0,0.883,0.117
12-06-2015,501.25,506.387512,488.875,493.762512,412.225067,9852924,1,0.05,0.809,0.141,0.9349,0,0.921,0.079
11-06-2015,508.987488,511.1875,498.762512,499.412506,416.942078,9229464,1,0.05,0.809,0.141,0.963,0,0.863,0.137
10-06-2015,497.5,509.837494,496.25,506.625,422.963593,6385840,1,0.05,0.809,0.141,0.9682,0,0.885,0.115
09-06-2015,500.9375,501.912506,495.75,498.024994,415.783722,7561740,1,0.05,0.809,0.141,0.3535,0,0.83,0.17
08-06-2015,505,506.162506,496.75,500.012512,417.442993,6141048,1,0.05,0.809,0.141,0.875,0,0.893,0.107
05-06-2015,507.5,511,502.037506,502.912506,419.864075,6125788,1,0.05,0.809,0.141,0.6369,0,0.871,0.129
04-06-2015,507.5,513.75,503.149994,507.012512,423.287048,7489464,1,0.05,0.809,0.14,0.6369,0,0.945,0.055
03-06-2015,504.549988,509.862488,502,505.225006,421.794739,5495796,1,0.05,0.809,0.14,0.8702,0,0.895,0.105
02-06-2015,512.025024,513.775024,501.25,502.162506,419.237946,4673140,1,0.05,0.809,0.14,0.9196,0,0.829,0.171
01-06-2015,508.200012,516,505.8125,511.950012,427.40918,5724892,1,0.05,0.809,0.14,0.8625,0.011,0.902,0.087
29-05-2015,501.212494,514.112488,500.25,505.787506,422.264313,18993044,1,0.05,0.809,0.14,0.6369,0,0.945,0.055
28-05-2015,493.799988,508,493.799988,504.149994,420.897247,10980540,1,0.05,0.809,0.14,0.3818,0,0.933,0.067
27-05-2015,501.75,502.25,488.75,492.125,410.858002,8454708,1,0.05,0.809,0.14,0.6369,0,0.912,0.088
25-05-2015,512.625,514.137512,501.762512,504.200012,420.938995,4675808,1,0.05,0.809,0.14,0.9274,0,0.906,0.094
22-05-2015,511,512.887512,507.524994,511.612488,427.127411,6888824,1,0.05,0.809,0.14,0.8555,0,0.877,0.123
